thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
4822,"Slattery, Jim",15061,103,1993,KS,2,1,1,1982,0,0,0,56,3136,-0.151999995,0.006000005,0.187000006,4,0,0,1,0,0,6,36,1,0.169,0,0,0,0,6,6,5,5,1,42,3,1,1,1,1,0,0,0,0,49,9,6,6,2,4.695003986,0.728939414
6245,"Barcia, James",29363,107,2001,MI,5,1,0,1992,0,0,0,74,5476,-0.151999995,0.354999989,0.624000013,16,0,0,0,0,0,5,25,1,0.652999997,0,0,0,0,0,0,0,0,0,9,1,2,2,1,1,0,0,0,0,10,1,2,2,1,1.080344558,0.674478471
1813,"Bowen, David",14005,97,1981,MS,2,1,1,1972,0,0,0,70,4900,-0.152999997,0.092,0.157000005,5,0,0,1,0,0,5,25,0,0,0,0,1,1,0,0,0,0,0,9,2,0,0,0,1,0,0,0,0,10,2,0,0,0,0.222111404,0.716665447
3549,"Yatron, Gus",12035,100,1987,PA,6,1,1,1968,0,0,0,69,4761,-0.152999997,0.026999997,0.1655,23,0,0,1,0,0,10,100,1,0.344999999,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,7,2,1,1,0,0.40444383,1.253433943
5327,"Wilson, Charles",14062,104,1995,TX,2,1,0,1972,0,0,0,57,3249,-0.152999997,0.335999995,0.57099998,30,0,0,0,1,0,12,144,1,0.191,0,0,1,1,0,0,0,0,0,7,1,1,1,0,1,0,0,0,0,8,1,1,1,0,0.436322361,0.337584972
5959,"Hill, Baron",29914,106,1999,IN,9,1,0,1998,0,0,0,51,2601,-0.152999997,0.31099999,0.596000016,10,0,0,0,0,0,1,1,1,0.105999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015421115,
6399,"Hill, Baron",29914,107,2001,IN,9,1,0,1998,0,0,0,54,2916,-0.152999997,0.356000006,0.625,10,0,0,0,0,0,2,4,1,0.105999999,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,1,1,9,0,1,1,1,0.239937901,0.015421115
6856,"Hill, Baron",29914,108,2003,IN,9,1,0,1998,0,0,0,51,2601,-0.152999997,0.407999992,0.652999997,9,0,0,0,0,0,3,9,1,0.105999999,0,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,1,1,6,0,1,1,1,0.206530511,0.239937901
7749,"Hill, Baron",29914,110,2007,IN,9,1,1,2006,0,0,0,50,2500,-0.152999997,0.024000002,0.252999991,9,0,0,0,0,0,1,1,1,0.101999998,0,0,0,0,0,0,0,0,0,21,0,1,1,0,1,1,1,1,1,22,1,2,2,1,0.568074882,
1367,"Bevill, Tom",11000,96,1979,AL,4,1,1,1966,0,0,0,100,10000,-0.153999999,0.014999999,0.153999999,7,0,0,1,1,0,7,49,1,0.085000001,0,0,1,1,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1.809671879,1.758790851
1694,"Sharp, Philip",14274,96,1979,IN,10,1,1,1974,0,0,0,57,3249,-0.153999999,0.014999999,0.153999999,11,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,1,1,0,0,6,2,2,0,0,0.233751267,0.045393866
2301,"D'Amours, Norman",14284,98,1983,NH,1,1,1,1974,0,0,0,55,3025,-0.153999999,0.027999999,0.151000008,2,0,0,1,0,0,5,25,0,0,0,0,0,0,5,5,4,3,0,13,4,4,1,0,1,0,0,0,0,19,9,8,4,0,2.63857317,1.989147782
3594,"Browder, Glen",15632,101,1989,AL,3,1,1,1989,0,0,0,,,-0.153999999,0.022499999,0.167999998,7,0,0,0,0,0,1,1,1,0.158000007,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4048,"Browder, Glen",15632,102,1991,AL,3,1,1,1989,0,0,0,74,5476,-0.153999999,0.002999999,0.173000008,7,0,0,0,0,0,2,4,1,0.158000007,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.029814646,0
4460,"Baesler, Scotty",29353,103,1993,KY,6,1,1,1992,0,0,0,61,3721,-0.153999999,0.004000001,0.185000002,6,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015633233,
4492,"Browder, Glen",15632,103,1993,AL,3,1,1,1989,0,0,0,60,3600,-0.153999999,0.004000001,0.185000002,7,0,0,0,0,1,3,9,1,0.158000007,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,3,1,1,1,0,0.086756453,0.029814646
4901,"Baesler, Scotty",29353,104,1995,KY,6,1,0,1992,0,0,0,59,3481,-0.153999999,0.337000012,0.572000027,6,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.057392202,0.015633233
4934,"Browder, Glen",15632,104,1995,AL,3,1,0,1989,0,0,0,64,4096,-0.153999999,0.337000012,0.572000027,7,0,0,0,0,1,4,16,1,0.158000007,0,0,1,1,0,0,0,0,0,10,1,1,1,1,0,0,0,0,0,10,1,1,1,1,0.769938767,0.086756453
5347,"Baesler, Scotty",29353,105,1997,KY,6,1,0,1992,0,0,0,56,3136,-0.153999999,0.345499992,0.588999987,6,0,0,0,0,1,3,9,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.126565456,0.057392202
6482,"Matheson, Jim",20140,107,2001,UT,2,1,0,2000,0,0,0,56,3136,-0.153999999,0.356999993,0.625999987,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0.311952472,
6934,"Matheson, Jim",20140,108,2003,UT,2,1,0,2000,0,0,0,49,2401,-0.153999999,0.409000009,0.653999984,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.099614851,0.311952472
7375,"Matheson, Jim",20140,109,2005,UT,2,1,0,2000,0,0,0,55,3025,-0.153999999,0.456999987,0.667999983,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0.247647449,0.099614851
7826,"Matheson, Jim",20140,110,2007,UT,2,1,1,2000,0,0,0,59,3481,-0.153999999,0.023,0.252000004,3,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,21,4,5,4,0,0,0,0,0,0,21,4,5,4,0,1.412632465,0.247647449
2050,"Mica, Daniel",14648,97,1981,FL,11,1,1,1978,0,0,0,59,3481,-0.155000001,0.094000004,0.155000001,15,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,16,0,0,0,0,1,0,1,1,1,17,0,1,1,1,0.29802534,0.118449971
2405,"Hughes, William",14238,98,1983,NJ,2,1,1,1974,0,0,0,68,4624,-0.155000001,0.029000001,0.150000006,14,0,0,1,0,0,5,25,0,0,0,0,0,0,11,11,11,10,2,27,13,1,1,1,2,1,1,1,1,40,25,13,12,4,7.459971428,6.888255596
2627,"Volkmer, Harold",14459,98,1983,MO,9,1,1,1976,0,0,0,61,3721,-0.155000001,0.029000001,0.150000006,9,0,0,1,0,0,4,16,1,0.266000003,0,0,0,0,0,0,0,0,0,12,5,0,0,0,2,0,0,0,0,14,5,0,0,0,0.39719376,0.510445833
3608,"Carper, Thomas",15015,101,1989,DE,1,1,1,1982,0,0,0,68,4624,-0.155000001,0.023500001,0.166999996,1,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,12,1,0,0,0,0.218932733,0.642727971
249,"Mazzoli, Romano",13024,93,1973,KY,3,1,1,1970,0,0,0,62,3844,-0.156000003,0.109000005,0.163499996,7,0,0,1,0,0,2,4,1,0.078000002,0,0,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0.063054584,
464,"AuCoin, Les",14201,94,1975,OR,1,1,1,1974,0,0,0,56,3136,-0.156000003,0.026999997,0.15699999,4,0,0,0,0,0,1,1,1,0.232999995,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4,1,1,1,0,29,1,1,1,0,0.199966133,
2726,"Chapman, Jim",15129,99,1985,TX,1,1,1,1985,0,0,0,,,-0.156000003,0.053000003,0.160999998,27,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.033812176,
3399,"Neal, Stephen",14262,100,1987,NC,5,1,1,1974,0,0,0,54,2916,-0.156000003,0.030000003,0.162499994,11,0,0,1,0,0,7,49,0,0,0,0,1,1,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0.364537656,2.662247896
3531,"Watkins, Wes",14462,100,1987,OK,3,1,1,1976,0,0,0,78,6084,-0.156000003,0.030000003,0.162499994,6,0,0,0,1,0,6,36,1,0.248999998,0,0,1,1,0,0,0,0,0,12,3,1,1,1,1,0,0,0,0,13,3,1,1,1,0.733132422,0.686908305
4677,"Lehman, Richard",15032,103,1993,CA,19,1,1,1982,0,0,0,47,2209,-0.156000003,0.001999997,0.182999998,52,0,0,1,0,0,6,36,1,0.526000023,0,0,0,0,4,4,3,2,1,14,2,1,1,0,0,0,0,0,0,18,6,4,3,1,2.623425722,1.964158893
5380,"Boyd, Allen",29713,105,1997,FL,2,1,0,1996,0,0,0,59,3481,-0.156000003,0.347499996,0.591000021,23,0,0,0,0,0,1,1,1,0.248999998,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01808078,
5507,"Hamilton, Lee",10732,105,1997,IN,9,1,0,1964,0,0,0,56,3136,-0.156000003,0.347499996,0.591000021,10,0,0,0,0,0,17,289,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,5,1,1,1,1,0.758576751,0.137741283
5659,"Pickett, Owen",15437,105,1997,VA,2,1,0,1986,0,0,0,65,4225,-0.156000003,0.347499996,0.591000021,11,0,0,0,0,0,6,36,1,0.164000005,0,0,1,1,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,6,2,2,2,0,0.805684507,0.291173995
7079,"Taylor, Gene",15637,108,2003,MS,4,1,0,1989,0,0,0,75,5625,-0.156000003,0.411000013,0.656000018,4,0,0,0,0,0,8,64,1,0.159999996,0,0,1,1,0,0,0,0,0,5,1,1,0,0,1,1,1,1,1,6,2,2,1,1,0.431893796,0.070324309
578,"Fithian, Floyd",14222,94,1975,IN,2,1,1,1974,0,0,0,61,3721,-0.157000005,0.025999995,0.155999988,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,29,0,0,0,0,1,0,0,0,0,31,1,1,1,1,1.030411363,
1028,"Fithian, Floyd",14222,95,1977,IN,2,1,1,1974,0,0,0,55,3025,-0.157000005,0.012499995,0.144999996,11,0,0,0,0,0,2,4,0,0,0,0,0,0,2,2,2,1,0,19,0,0,0,0,1,0,0,0,0,22,2,2,1,0,0.938304424,1.030411363
1032,"Flowers, Walter",12014,95,1977,AL,7,1,1,1968,0,0,0,100,10000,-0.157000005,0.012499995,0.144999996,7,0,0,1,0,0,5,25,0,0,0,0,1,1,1,0,0,0,0,7,1,1,1,0,2,0,0,0,0,10,1,1,1,0,0.300772637,1.127491832
1341,"Andrews, Ike",14001,96,1979,NC,4,1,1,1972,0,0,0,100,10000,-0.157000005,0.018000005,0.150999993,11,0,0,1,0,0,4,16,1,0.189999998,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0.557278872,1.971438527
1471,"Fithian, Floyd",14222,96,1979,IN,2,1,1,1974,0,0,0,57,3249,-0.157000005,0.018000005,0.150999993,11,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,3,0,0,0,0,11,1,1,1,0,0.349709421,0.938304424
1912,"Fithian, Floyd",14222,97,1981,IN,2,1,1,1974,0,0,0,54,2916,-0.157000005,0.096000008,0.152999997,11,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,12,1,0,0,0,0.191994995,0.349709421
2024,"Luken, Thomas",14070,97,1981,OH,2,1,1,1976,0,0,0,59,3481,-0.157000005,0.096000008,0.152999997,23,0,0,1,0,0,3,9,0,0,0,0,0,0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0.311092764,0.215363577
5066,"Hamilton, Lee",10732,104,1995,IN,9,1,0,1964,0,0,0,52,2704,-0.157000005,0.340000004,0.574999988,10,0,0,0,0,0,16,256,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0.137741283,6.672245026
4821,"Skelton, Ike",14451,103,1993,MO,4,1,1,1976,0,0,0,70,4900,-0.158000007,7.27177E-09,0.180999994,9,0,0,1,0,0,9,81,1,0.266000003,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0.443444699,0.624774635
4881,"Wilson, Charles",14062,103,1993,TX,2,1,1,1972,0,0,0,56,3136,-0.158000007,7.27177E-09,0.180999994,30,0,0,0,1,0,11,121,1,0.191,0,0,1,1,0,0,0,0,0,9,3,0,0,0,2,0,0,0,0,11,3,0,0,0,0.337584972,0.364559442
5286,"Tanner, John",15628,104,1995,TN,8,1,0,1988,0,0,0,64,4096,-0.158000007,0.341000021,0.576000035,9,0,0,0,0,0,4,16,1,0.135000005,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.076522939,0.031266466
6492,"McIntyre, Mike",29746,107,2001,NC,7,1,0,1996,0,0,0,70,4900,-0.158000007,0.361000001,0.629999995,12,0,0,0,0,0,3,9,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,2,1,1,1,0,7,2,1,1,0,0.278647184,0.02158956
3101,"Yatron, Gus",12035,99,1985,PA,6,1,1,1968,0,0,0,100,10000,-0.158999994,0.055999994,0.158000007,23,0,0,1,0,0,9,81,1,0.344999999,0,0,0,0,2,2,2,2,0,6,0,0,0,0,0,0,0,0,0,8,2,2,2,0,1.253433943,0.109144546
4611,"Hamilton, Lee",10732,103,1993,IN,9,1,1,1964,0,0,0,70,4900,-0.158999994,0.000999994,0.180000007,10,0,1,1,0,0,15,225,0,0,0,0,0,0,7,6,5,5,2,15,6,6,6,4,0,0,0,0,0,22,12,11,11,6,6.672245026,0.040656336
3626,"Cooper, Jim",15019,101,1989,TN,4,1,1,1982,0,0,0,100,10000,-0.159999996,0.028499996,0.162,9,0,0,0,0,0,4,16,0,0,0,0,1,1,2,2,1,1,1,12,2,2,1,1,0,0,0,0,0,14,4,3,2,2,1.892042041,0.093010321
6101,"Pickett, Owen",15437,106,1999,VA,2,1,0,1986,0,0,0,100,10000,-0.159999996,0.317999989,0.602999985,11,0,0,0,0,0,7,49,1,0.164000005,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.046263345,0.805684507
6996,"Peterson, Collin",29127,108,2003,MN,7,1,0,1990,0,0,0,65,4225,-0.159999996,0.414999992,0.659999967,8,0,0,0,0,0,7,49,1,0.199000001,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.298844546,0.315261334
4162,"Hamilton, Lee",10732,102,1991,IN,9,1,1,1964,0,0,0,69,4761,-0.160999998,0.009999999,0.166000009,10,0,0,1,0,0,14,196,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.040656336,0.564711273
4758,"Payne, Lewis",15452,103,1993,VA,5,1,1,1988,0,0,0,69,4761,-0.160999998,0.002999998,0.178000003,11,0,0,0,1,0,3,9,0,0,0,0,1,1,0,0,0,0,0,14,3,1,0,0,0,0,0,0,0,14,3,1,0,0,0.498002231,0.12535353
696,"Mazzoli, Romano",13024,94,1975,KY,3,1,1,1970,0,0,0,70,4900,-0.162,0.021,0.150999993,7,0,0,1,0,0,3,9,1,0.078000002,0,0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0.058470078,0.063054584
1519,"Hefner, W.",14233,96,1979,NC,8,1,1,1974,0,0,0,59,3481,-0.162,0.023,0.145999998,11,0,0,1,1,0,3,9,0,0,0,0,1,1,2,2,2,2,1,15,0,0,0,0,2,0,0,0,0,19,2,2,2,1,1.590256214,0.060525157
3713,"Hamilton, Lee",10732,101,1989,IN,9,1,1,1964,0,0,0,71,5041,-0.162,0.0305,0.159999996,10,0,0,1,0,0,13,169,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0.564711273,0.085506678
5681,"Roemer, Tim",29117,105,1997,IN,3,1,0,1990,0,0,0,58,3364,-0.162,0.353500009,0.597000003,10,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,5,1,1,1,0,0.145659253,0.159196034
5802,"Barcia, James",29363,106,1999,MI,5,1,0,1992,0,0,0,71,5041,-0.162,0.319999993,0.605000019,16,0,0,0,0,0,4,16,1,0.652999997,0,0,0,0,0,0,0,0,0,8,3,2,1,0,1,0,0,0,0,9,3,2,1,0,0.674478471,0.812819123
99,"Davis, Mendel",13048,93,1973,SC,1,1,1,1971,0,0,0,54,2916,-0.163000003,0.116000004,0.156499997,6,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.062020905,
259,"McSpadden, Clem",14032,93,1973,OK,2,1,1,1972,0,0,0,71,5041,-0.163000003,0.116000004,0.156499997,6,0,0,0,1,0,1,1,1,0.248999998,0,0,1,1,0,0,0,0,0,22,2,2,1,0,5,0,0,0,0,27,2,2,1,0,0.596279204,
1802,"Bevill, Tom",11000,97,1981,AL,4,1,1,1966,0,0,0,98,9604,-0.163000003,0.102000006,0.147,7,0,0,1,1,0,8,64,1,0.085000001,0,0,1,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,3,1,2,1,1,1.35880208,1.809671879
2389,"Hatcher, Charles",14831,98,1983,GA,2,1,1,1980,0,0,0,100,10000,-0.163000003,0.037000004,0.142000005,10,0,0,0,0,0,2,4,1,0.142000005,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,3,1,1,0,0,0.054978535,0
4452,"Andrews, Michael",15001,103,1993,TX,25,1,1,1982,0,0,0,56,3136,-0.163000003,0.005000003,0.175999999,30,0,0,0,1,1,6,36,0,0,0,0,1,1,1,0,0,0,0,26,1,0,0,0,0,0,0,0,0,27,1,0,0,0,0.501274765,0.257490128
7069,"Stenholm, Charles",14664,108,2003,TX,17,1,0,1978,0,0,0,51,2601,-0.163000003,0.418000013,0.662999988,32,0,0,0,0,0,13,169,0,0,0,0,1,1,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,5,0,1,1,1,0.587706208,0.249524474
868,"Whitten, Jamie",10075,94,1975,MS,1,1,1,1941,0,0,0,88,7744,-0.164000005,0.018999996,0.148999989,5,0,0,1,1,0,18,324,1,0.185000002,0,0,1,1,2,2,2,2,2,22,0,0,0,0,0,0,0,0,0,24,2,2,2,2,1.852164745,2.583177328
1240,"Russo, Martin",14271,95,1977,IL,3,1,1,1974,0,0,0,59,3481,-0.164000005,0.005499995,0.137999997,24,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.075656444,0.12611194
2140,"Sharp, Philip",14274,97,1981,IN,10,1,1,1974,0,0,0,53,2809,-0.164000005,0.103000008,0.145999998,11,0,0,1,0,0,4,16,0,0,0,0,0,0,3,3,3,3,1,8,0,0,0,0,1,0,1,1,1,12,3,4,4,2,2.541811466,0.233751267
3273,"Hamilton, Lee",10732,100,1987,IN,9,1,1,1964,0,0,0,69,4761,-0.164000005,0.038000006,0.154499993,10,0,0,1,0,0,12,144,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.085506678,2.747661829
4435,"Wilson, Charles",14062,102,1991,TX,2,1,1,1972,0,0,0,56,3136,-0.164000005,0.013000005,0.163000003,27,0,0,0,1,0,10,100,1,0.191,0,0,1,1,0,0,0,0,0,5,2,1,1,0,1,0,0,0,0,6,2,1,1,0,0.364559442,0.504645944
5267,"Skelton, Ike",14451,104,1995,MO,4,1,0,1976,0,0,0,68,4624,-0.164000005,0.347000003,0.582000017,9,0,0,0,0,0,10,100,1,0.266000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.02295688,0.443444699
7719,"Giffords, Gabrielle",20701,110,2007,AZ,8,1,1,2006,1,0,0,54,2916,-0.164000005,0.012999996,0.241999999,8,0,0,0,0,0,1,1,1,0.231999993,0,0,0,0,0,0,0,0,0,17,5,4,2,0,0,0,0,0,0,17,5,4,2,0,1.171502709,
306,"Pike, Otis",10545,93,1973,NY,1,1,1,1960,0,0,0,53,2809,-0.165000007,0.118000008,0.154499993,39,0,0,1,1,0,7,49,0,0,0,0,0,0,2,2,2,2,1,7,0,0,0,0,1,0,0,0,0,10,2,2,2,1,1.564092755,
1016,"Ertel, Allen",14416,95,1977,PA,17,1,1,1976,0,0,0,51,2601,-0.165000007,0.004499993,0.136999995,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,1,1,1,1,20,1,1,1,1,0.190616205,
1051,"Ginn, Bo",14016,95,1977,GA,1,1,1,1972,0,0,0,100,10000,-0.165000007,0.004499993,0.136999995,10,0,0,1,0,0,3,9,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,2,1,1,1,1,9,1,1,1,1,0.126308233,0.56196636
1457,"Ertel, Allen",14416,96,1979,PA,17,1,1,1976,0,0,0,60,3600,-0.165000007,0.026000006,0.142999992,25,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0.101220883,0.190616205
1897,"Ertel, Allen",14416,97,1981,PA,17,1,1,1976,0,0,0,61,3721,-0.165000007,0.10400001,0.144999996,25,0,0,0,0,0,3,9,0,0,0,0,0,0,1,1,0,0,0,7,1,1,0,0,1,0,1,1,1,9,2,2,1,1,0.478334308,0.101220883
2656,"Yatron, Gus",12035,98,1983,PA,6,1,1,1968,0,0,0,72,5184,-0.165000007,0.039000008,0.140000001,23,0,0,1,0,0,8,64,1,0.344999999,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.109144546,0.085844696
3307,"Johnson, Tim",15425,100,1987,SD,1,1,1,1986,0,0,0,59,3481,-0.165000007,0.039000008,0.153499991,1,0,0,0,0,0,1,1,1,0.104000002,0,0,0,0,1,1,1,1,1,20,1,2,1,1,0,0,0,0,0,21,2,3,2,2,1.729401588,
3699,"Glickman, Dan",14422,101,1989,KS,4,1,1,1976,0,0,0,64,4096,-0.165000007,0.033500008,0.15699999,5,0,0,1,0,0,7,49,0,0,0,0,0,0,4,4,3,2,1,15,4,1,1,0,0,0,0,0,0,19,8,4,3,1,2.603794575,4.82571888
3838,"Neal, Stephen",14262,101,1989,NC,5,1,1,1974,0,0,0,53,2809,-0.165000007,0.033500008,0.15699999,11,0,0,1,0,0,8,64,0,0,0,0,1,1,0,0,0,0,0,16,1,0,0,0,1,0,0,0,0,17,1,0,0,0,0.290641934,0.364537656
4061,"Carper, Thomas",15015,102,1991,DE,1,1,1,1982,0,0,0,66,4356,-0.165000007,0.014000007,0.162,1,0,0,1,0,0,5,25,0,0,0,0,0,0,3,3,3,3,1,19,3,4,4,2,0,0,0,0,0,22,6,7,7,3,3.48451066,0.218932733
305,"Pickle, J.",10614,93,1973,TX,10,1,1,1963,0,0,0,91,8281,-0.165999994,0.118999995,0.153500006,24,0,0,0,0,0,6,36,0,0,0,0,1,1,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0.237746805,
355,"Schroeder, Patricia",14051,93,1973,CO,1,1,1,1972,1,0,0,52,2704,-0.165999994,0.118999995,0.153500006,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0.135412306,
1857,"D'Amours, Norman",14284,97,1981,NH,1,1,1,1974,0,0,0,61,3721,-0.165999994,0.104999997,0.144000009,2,0,0,1,0,0,4,16,0,0,0,0,0,0,3,3,3,2,0,9,2,2,0,0,5,0,0,0,0,17,5,5,2,0,1.989147782,0.118650727
2832,"Hamilton, Lee",10732,99,1985,IN,9,1,1,1964,0,0,0,65,4225,-0.165999994,0.062999994,0.151000008,10,0,0,1,0,0,11,121,0,0,0,0,0,0,3,3,3,2,2,8,1,0,0,0,0,0,0,0,0,11,4,3,2,2,2.747661829,0.469958276
5832,"Boyd, Allen",29713,106,1999,FL,2,1,0,1996,0,0,0,100,10000,-0.165999994,0.324000001,0.608999968,23,0,0,0,1,0,2,4,1,0.248999998,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,2,2,1,1,1,0.209763184,0.01808078
656,"Jones, Ed",12038,94,1975,TN,7,1,1,1969,0,0,0,100,10000,-0.166999996,0.016000004,0.145999998,8,0,0,1,0,0,4,16,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.045858886,1.013916135
1144,"Mazzoli, Romano",13024,95,1977,KY,3,1,1,1970,0,0,0,57,3249,-0.166999996,0.002500004,0.135000005,7,0,0,1,0,0,4,16,1,0.078000002,0,0,1,1,1,1,1,1,0,22,1,1,1,0,2,0,0,0,0,25,2,2,2,0,0.878360033,0.058470078
2381,"Hamilton, Lee",10732,98,1983,IN,9,1,1,1964,0,0,0,67,4489,-0.166999996,0.040999997,0.138000011,10,0,0,1,0,0,10,100,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,0,0,0,0,0,0,6,2,2,0,0,0.469958276,0.036790583
2639,"Whitley, Charles",14464,98,1983,NC,3,1,1,1976,0,0,0,64,4096,-0.166999996,0.040999997,0.138000011,11,0,0,1,0,0,4,16,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,6,1,0,0,0,0.116547897,0.60047853
2853,"Hughes, William",14238,99,1985,NJ,2,1,1,1974,0,0,0,63,3969,-0.166999996,0.063999996,0.150000006,14,0,0,1,0,0,6,36,0,0,0,0,0,0,5,5,5,2,1,29,17,5,2,1,0,0,0,0,0,34,22,10,4,2,5.091788769,7.459971428
2445,"Lipinski, William",15036,98,1983,IL,5,1,1,1982,0,0,0,75,5625,-0.167999998,0.041999999,0.137000009,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0.152802363,
7440,"Peterson, Collin",29127,109,2005,MN,7,1,0,1990,0,0,0,66,4356,-0.167999998,0.470999986,0.681999981,8,0,0,0,0,0,8,64,1,0.199000001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.195798025,0.298844546
